[27-Mar-23 20:51:53] | INFO | py-sc-kpm | ScServer connected by url 'ws://localhost:8090'
[03-May-23 18:39:32] | DEBUG | py-sc-kpm | Resolved 'exact_value' identifier with type ScType(0x821): ScAddr(309241)
[03-May-23 18:39:32] | DEBUG | py-sc-kpm | Resolved 'rrel_dynamic_argument' identifier with type ScType(0x221): ScAddr(656153)
[03-May-23 18:39:32] | DEBUG | py-sc-kpm | Resolved 'rrel_1' identifier with type ScType(0x221): ScAddr(357)
[03-May-23 18:39:32] | DEBUG | py-sc-kpm | Resolved 'rrel_2' identifier with type ScType(0x221): ScAddr(485)
[03-May-23 18:39:32] | DEBUG | py-sc-kpm | Resolved 'nrel_basic_sequence' identifier with type ScType(0x421): ScAddr(271461)
[03-May-23 18:39:32] | DEBUG | py-sc-kpm | Resolved 'nrel_system_identifier' identifier with type ScType(0x421): ScAddr(3)
[03-May-23 18:39:32] | DEBUG | py-sc-kpm | Resolved 'nrel_answer' identifier with type ScType(0x421): ScAddr(13210)
[03-May-23 18:39:32] | DEBUG | py-sc-kpm | Resolved 'concept_filename' identifier with type ScType(0x821): ScAddr(656005)
[03-May-23 18:39:32] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[03-May-23 18:39:32] | DEBUG | py-sc-kpm | Resolved 'question_finished' identifier with type ScType(0x821): ScAddr(29855)
[03-May-23 18:39:32] | DEBUG | py-sc-kpm | Resolved 'question_finished_successfully' identifier with type ScType(0x821): ScAddr(13754)
[03-May-23 18:39:32] | DEBUG | py-sc-kpm | Resolved 'question_finished_unsuccessfully' identifier with type ScType(0x821): ScAddr(17027)
[03-May-23 18:39:32] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[03-May-23 18:39:32] | DEBUG | py-sc-kpm | Resolved 'action_get_lake_by_area' identifier with type ScType(0x821): ScAddr(28071)
[03-May-23 18:39:32] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[03-May-23 18:39:32] | DEBUG | py-sc-kpm | Resolved 'action_generate_osm_query' identifier with type ScType(0x821): ScAddr(61927)
[03-May-23 18:39:32] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[03-May-23 18:39:32] | DEBUG | py-sc-kpm | Resolved 'action_search_banks_by_type' identifier with type ScType(0x821): ScAddr(1416)
[03-May-23 18:39:32] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[03-May-23 18:39:32] | DEBUG | py-sc-kpm | Resolved 'action_search_banks_by_city' identifier with type ScType(0x821): ScAddr(58919)
[03-May-23 18:39:32] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[03-May-23 18:39:32] | DEBUG | py-sc-kpm | Resolved 'action_street_translator' identifier with type ScType(0x821): ScAddr(8647)
[03-May-23 18:39:32] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[03-May-23 18:39:32] | DEBUG | py-sc-kpm | Resolved 'action_get_kindergartens_by_district' identifier with type ScType(0x821): ScAddr(5767)
[03-May-23 18:39:32] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[03-May-23 18:39:32] | DEBUG | py-sc-kpm | Resolved 'action_get_kindergartens_by_region' identifier with type ScType(0x821): ScAddr(2119)
[03-May-23 18:39:32] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type None: ScAddr(13544)
[03-May-23 18:39:32] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type None: ScAddr(13544)
[03-May-23 18:39:32] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type None: ScAddr(13544)
[03-May-23 18:39:32] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type None: ScAddr(13544)
[03-May-23 18:39:32] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type None: ScAddr(13544)
[03-May-23 18:39:32] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type None: ScAddr(13544)
[03-May-23 18:39:32] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type None: ScAddr(13544)
[03-May-23 18:39:32] | INFO | py-sc-kpm | ScServer added modules LakesModule(ClassicScAgent(action_class_name='action_get_lake_by_area')), OpenStreetMapModule(ClassicScAgent(action_class_name='action_generate_osm_query')), SearchBanksByTypeModule(ClassicScAgent(action_class_name='action_search_banks_by_type')), SearchBanksByCityModule(ClassicScAgent(action_class_name='action_search_banks_by_city')), StreetTranslatorModule(ClassicScAgent(action_class_name='action_street_translator')), SearchKindergartensByDistrictModule(ClassicScAgent(action_class_name='action_get_kindergartens_by_district')), SearchKindergartensByRegionModule(ClassicScAgent(action_class_name='action_get_kindergartens_by_region'))
[03-May-23 18:39:32] | INFO | py-sc-kpm | ScEvent of GetLakesByAreaAgent was registered, <ScEventType.ADD_OUTGOING_EDGE: 'add_outgoing_edge'>
[03-May-23 18:39:32] | INFO | py-sc-kpm | LakesModule was registered
[03-May-23 18:39:32] | INFO | py-sc-kpm | ScEvent of OpenStreetMapAgent was registered, <ScEventType.ADD_OUTGOING_EDGE: 'add_outgoing_edge'>
[03-May-23 18:39:32] | INFO | py-sc-kpm | OpenStreetMapModule was registered
[03-May-23 18:39:32] | INFO | py-sc-kpm | ScEvent of SearchBanksByTypeAgent was registered, <ScEventType.ADD_OUTGOING_EDGE: 'add_outgoing_edge'>
[03-May-23 18:39:32] | INFO | py-sc-kpm | SearchBanksByTypeModule was registered
[03-May-23 18:39:32] | INFO | py-sc-kpm | ScEvent of SearchBanksByCityAgent was registered, <ScEventType.ADD_OUTGOING_EDGE: 'add_outgoing_edge'>
[03-May-23 18:39:32] | INFO | py-sc-kpm | SearchBanksByCityModule was registered
[03-May-23 18:39:32] | INFO | py-sc-kpm | ScEvent of StreetTranslatorExecuteAgent was registered, <ScEventType.ADD_OUTGOING_EDGE: 'add_outgoing_edge'>
[03-May-23 18:39:32] | INFO | py-sc-kpm | StreetTranslatorModule was registered
[03-May-23 18:39:32] | INFO | py-sc-kpm | ScEvent of SearchKindergartensByDistrictAgent was registered, <ScEventType.ADD_OUTGOING_EDGE: 'add_outgoing_edge'>
[03-May-23 18:39:32] | INFO | py-sc-kpm | SearchKindergartensByDistrictModule was registered
[03-May-23 18:39:32] | INFO | py-sc-kpm | ScEvent of SearchKindergartensByRegionAgent was registered, <ScEventType.ADD_OUTGOING_EDGE: 'add_outgoing_edge'>
[03-May-23 18:39:32] | INFO | py-sc-kpm | SearchKindergartensByRegionModule was registered
[03-May-23 18:39:32] | INFO | py-sc-kpm | ScServer registered modules successfully
[03-May-23 18:43:00] | INFO | py-sc-kpm | ScServer connected by url 'ws://localhost:8090'
[03-May-23 18:43:00] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type ScType(0x821): ScAddr(2279)
[03-May-23 18:43:00] | DEBUG | py-sc-kpm | Resolved 'exact_value' identifier with type ScType(0x821): ScAddr(309241)
[03-May-23 18:43:00] | DEBUG | py-sc-kpm | Resolved 'rrel_dynamic_argument' identifier with type ScType(0x221): ScAddr(656153)
[03-May-23 18:43:00] | DEBUG | py-sc-kpm | Resolved 'rrel_1' identifier with type ScType(0x221): ScAddr(357)
[03-May-23 18:43:00] | DEBUG | py-sc-kpm | Resolved 'rrel_2' identifier with type ScType(0x221): ScAddr(485)
[03-May-23 18:43:00] | DEBUG | py-sc-kpm | Resolved 'nrel_basic_sequence' identifier with type ScType(0x421): ScAddr(271461)
[03-May-23 18:43:00] | DEBUG | py-sc-kpm | Resolved 'nrel_system_identifier' identifier with type ScType(0x421): ScAddr(3)
[03-May-23 18:43:00] | DEBUG | py-sc-kpm | Resolved 'nrel_answer' identifier with type ScType(0x421): ScAddr(13210)
[03-May-23 18:43:00] | DEBUG | py-sc-kpm | Resolved 'concept_filename' identifier with type ScType(0x821): ScAddr(656005)
[03-May-23 18:43:01] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[03-May-23 18:43:01] | DEBUG | py-sc-kpm | Resolved 'question_finished' identifier with type ScType(0x821): ScAddr(29855)
[03-May-23 18:43:01] | DEBUG | py-sc-kpm | Resolved 'question_finished_successfully' identifier with type ScType(0x821): ScAddr(13754)
[03-May-23 18:43:01] | DEBUG | py-sc-kpm | Resolved 'question_finished_unsuccessfully' identifier with type ScType(0x821): ScAddr(17027)
[03-May-23 18:43:01] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[03-May-23 18:43:01] | DEBUG | py-sc-kpm | Resolved 'action_get_lake_by_area' identifier with type ScType(0x821): ScAddr(28071)
[03-May-23 18:43:01] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[03-May-23 18:43:01] | DEBUG | py-sc-kpm | Resolved 'action_generate_osm_query' identifier with type ScType(0x821): ScAddr(61927)
[03-May-23 18:43:01] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[03-May-23 18:43:01] | DEBUG | py-sc-kpm | Resolved 'action_search_banks_by_type' identifier with type ScType(0x821): ScAddr(1416)
[03-May-23 18:43:01] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[03-May-23 18:43:01] | DEBUG | py-sc-kpm | Resolved 'action_search_banks_by_city' identifier with type ScType(0x821): ScAddr(58919)
[03-May-23 18:43:01] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[03-May-23 18:43:01] | DEBUG | py-sc-kpm | Resolved 'action_street_translator' identifier with type ScType(0x821): ScAddr(8647)
[03-May-23 18:43:01] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[03-May-23 18:43:01] | DEBUG | py-sc-kpm | Resolved 'action_get_kindergartens_by_district' identifier with type ScType(0x821): ScAddr(5767)
[03-May-23 18:43:01] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[03-May-23 18:43:01] | DEBUG | py-sc-kpm | Resolved 'action_get_kindergartens_by_region' identifier with type ScType(0x821): ScAddr(2119)
[03-May-23 18:43:01] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type None: ScAddr(13544)
[03-May-23 18:43:01] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type None: ScAddr(13544)
[03-May-23 18:43:01] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type None: ScAddr(13544)
[03-May-23 18:43:01] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type None: ScAddr(13544)
[03-May-23 18:43:01] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type None: ScAddr(13544)
[03-May-23 18:43:01] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type None: ScAddr(13544)
[03-May-23 18:43:01] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type None: ScAddr(13544)
[03-May-23 18:43:01] | INFO | py-sc-kpm | ScServer added modules LakesModule(ClassicScAgent(action_class_name='action_get_lake_by_area')), OpenStreetMapModule(ClassicScAgent(action_class_name='action_generate_osm_query')), SearchBanksByTypeModule(ClassicScAgent(action_class_name='action_search_banks_by_type')), SearchBanksByCityModule(ClassicScAgent(action_class_name='action_search_banks_by_city')), StreetTranslatorModule(ClassicScAgent(action_class_name='action_street_translator')), SearchKindergartensByDistrictModule(ClassicScAgent(action_class_name='action_get_kindergartens_by_district')), SearchKindergartensByRegionModule(ClassicScAgent(action_class_name='action_get_kindergartens_by_region'))
[03-May-23 18:43:01] | INFO | py-sc-kpm | ScEvent of GetLakesByAreaAgent was registered, <ScEventType.ADD_OUTGOING_EDGE: 'add_outgoing_edge'>
[03-May-23 18:43:01] | INFO | py-sc-kpm | LakesModule was registered
[03-May-23 18:43:01] | INFO | py-sc-kpm | ScEvent of OpenStreetMapAgent was registered, <ScEventType.ADD_OUTGOING_EDGE: 'add_outgoing_edge'>
[03-May-23 18:43:01] | INFO | py-sc-kpm | OpenStreetMapModule was registered
[03-May-23 18:43:01] | INFO | py-sc-kpm | ScEvent of SearchBanksByTypeAgent was registered, <ScEventType.ADD_OUTGOING_EDGE: 'add_outgoing_edge'>
[03-May-23 18:43:01] | INFO | py-sc-kpm | SearchBanksByTypeModule was registered
[03-May-23 18:43:01] | INFO | py-sc-kpm | ScEvent of SearchBanksByCityAgent was registered, <ScEventType.ADD_OUTGOING_EDGE: 'add_outgoing_edge'>
[03-May-23 18:43:01] | INFO | py-sc-kpm | SearchBanksByCityModule was registered
[03-May-23 18:43:01] | INFO | py-sc-kpm | ScEvent of StreetTranslatorExecuteAgent was registered, <ScEventType.ADD_OUTGOING_EDGE: 'add_outgoing_edge'>
[03-May-23 18:43:01] | INFO | py-sc-kpm | StreetTranslatorModule was registered
[03-May-23 18:43:01] | INFO | py-sc-kpm | ScEvent of SearchKindergartensByDistrictAgent was registered, <ScEventType.ADD_OUTGOING_EDGE: 'add_outgoing_edge'>
[03-May-23 18:43:01] | INFO | py-sc-kpm | SearchKindergartensByDistrictModule was registered
[03-May-23 18:43:01] | INFO | py-sc-kpm | ScEvent of SearchKindergartensByRegionAgent was registered, <ScEventType.ADD_OUTGOING_EDGE: 'add_outgoing_edge'>
[03-May-23 18:43:01] | INFO | py-sc-kpm | SearchKindergartensByRegionModule was registered
[03-May-23 18:43:01] | INFO | py-sc-kpm | ScServer registered modules successfully
[03-May-23 18:43:30] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:43:30] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:43:30] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:43:30] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:43:30] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:43:30] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:43:30] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:43:37] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:43:37] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:43:37] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:43:37] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:43:37] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:43:37] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:43:37] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:43:46] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:43:46] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:43:46] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:43:46] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:43:46] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:43:46] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:43:46] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:44:08] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:44:08] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:44:08] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:44:08] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:44:08] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:44:08] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:44:08] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:44:12] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:44:12] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:44:12] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:44:12] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:44:12] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:44:12] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:44:12] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:44:30] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:44:30] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:44:30] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:44:30] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:44:30] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:44:30] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:44:30] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:44:44] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:44:44] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:44:44] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:44:44] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:44:44] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:44:44] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:44:44] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:44:46] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:44:46] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:44:46] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:44:46] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:44:46] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:44:46] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:44:46] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:44:49] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:44:49] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:44:49] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:44:49] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:44:49] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:44:49] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 18:44:49] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 20:17:50] | INFO | py-sc-kpm | ScServer connected by url 'ws://localhost:8090'
[03-May-23 20:17:50] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type ScType(0x821): ScAddr(2279)
[03-May-23 20:17:50] | DEBUG | py-sc-kpm | Resolved 'exact_value' identifier with type ScType(0x821): ScAddr(309241)
[03-May-23 20:17:50] | DEBUG | py-sc-kpm | Resolved 'rrel_dynamic_argument' identifier with type ScType(0x221): ScAddr(656153)
[03-May-23 20:17:50] | DEBUG | py-sc-kpm | Resolved 'rrel_1' identifier with type ScType(0x221): ScAddr(357)
[03-May-23 20:17:50] | DEBUG | py-sc-kpm | Resolved 'rrel_2' identifier with type ScType(0x221): ScAddr(485)
[03-May-23 20:17:50] | DEBUG | py-sc-kpm | Resolved 'nrel_basic_sequence' identifier with type ScType(0x421): ScAddr(271461)
[03-May-23 20:17:50] | DEBUG | py-sc-kpm | Resolved 'nrel_system_identifier' identifier with type ScType(0x421): ScAddr(3)
[03-May-23 20:17:50] | DEBUG | py-sc-kpm | Resolved 'nrel_answer' identifier with type ScType(0x421): ScAddr(13210)
[03-May-23 20:17:50] | DEBUG | py-sc-kpm | Resolved 'concept_filename' identifier with type ScType(0x821): ScAddr(656005)
[03-May-23 20:17:50] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[03-May-23 20:17:50] | DEBUG | py-sc-kpm | Resolved 'question_finished' identifier with type ScType(0x821): ScAddr(29855)
[03-May-23 20:17:50] | DEBUG | py-sc-kpm | Resolved 'question_finished_successfully' identifier with type ScType(0x821): ScAddr(13754)
[03-May-23 20:17:50] | DEBUG | py-sc-kpm | Resolved 'question_finished_unsuccessfully' identifier with type ScType(0x821): ScAddr(17027)
[03-May-23 20:17:50] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[03-May-23 20:17:50] | DEBUG | py-sc-kpm | Resolved 'action_get_lake_by_area' identifier with type ScType(0x821): ScAddr(28071)
[03-May-23 20:17:50] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[03-May-23 20:17:50] | DEBUG | py-sc-kpm | Resolved 'action_generate_osm_query' identifier with type ScType(0x821): ScAddr(61927)
[03-May-23 20:17:50] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[03-May-23 20:17:50] | DEBUG | py-sc-kpm | Resolved 'action_search_banks_by_type' identifier with type ScType(0x821): ScAddr(1416)
[03-May-23 20:17:50] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[03-May-23 20:17:50] | DEBUG | py-sc-kpm | Resolved 'action_search_banks_by_city' identifier with type ScType(0x821): ScAddr(58919)
[03-May-23 20:17:50] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[03-May-23 20:17:50] | DEBUG | py-sc-kpm | Resolved 'action_street_translator' identifier with type ScType(0x821): ScAddr(8647)
[03-May-23 20:17:50] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[03-May-23 20:17:50] | DEBUG | py-sc-kpm | Resolved 'action_get_kindergartens_by_district' identifier with type ScType(0x821): ScAddr(5767)
[03-May-23 20:17:50] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[03-May-23 20:17:50] | DEBUG | py-sc-kpm | Resolved 'action_get_kindergartens_by_region' identifier with type ScType(0x821): ScAddr(2119)
[03-May-23 20:17:50] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type None: ScAddr(13544)
[03-May-23 20:17:50] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type None: ScAddr(13544)
[03-May-23 20:17:50] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type None: ScAddr(13544)
[03-May-23 20:17:50] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type None: ScAddr(13544)
[03-May-23 20:17:50] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type None: ScAddr(13544)
[03-May-23 20:17:50] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type None: ScAddr(13544)
[03-May-23 20:17:50] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type None: ScAddr(13544)
[03-May-23 20:17:50] | INFO | py-sc-kpm | ScServer added modules LakesModule(ClassicScAgent(action_class_name='action_get_lake_by_area')), OpenStreetMapModule(ClassicScAgent(action_class_name='action_generate_osm_query')), SearchBanksByTypeModule(ClassicScAgent(action_class_name='action_search_banks_by_type')), SearchBanksByCityModule(ClassicScAgent(action_class_name='action_search_banks_by_city')), StreetTranslatorModule(ClassicScAgent(action_class_name='action_street_translator')), SearchKindergartensByDistrictModule(ClassicScAgent(action_class_name='action_get_kindergartens_by_district')), SearchKindergartensByRegionModule(ClassicScAgent(action_class_name='action_get_kindergartens_by_region'))
[03-May-23 20:17:50] | INFO | py-sc-kpm | ScEvent of GetLakesByAreaAgent was registered, <ScEventType.ADD_OUTGOING_EDGE: 'add_outgoing_edge'>
[03-May-23 20:17:50] | INFO | py-sc-kpm | LakesModule was registered
[03-May-23 20:17:50] | INFO | py-sc-kpm | ScEvent of OpenStreetMapAgent was registered, <ScEventType.ADD_OUTGOING_EDGE: 'add_outgoing_edge'>
[03-May-23 20:17:50] | INFO | py-sc-kpm | OpenStreetMapModule was registered
[03-May-23 20:17:50] | INFO | py-sc-kpm | ScEvent of SearchBanksByTypeAgent was registered, <ScEventType.ADD_OUTGOING_EDGE: 'add_outgoing_edge'>
[03-May-23 20:17:50] | INFO | py-sc-kpm | SearchBanksByTypeModule was registered
[03-May-23 20:17:50] | INFO | py-sc-kpm | ScEvent of SearchBanksByCityAgent was registered, <ScEventType.ADD_OUTGOING_EDGE: 'add_outgoing_edge'>
[03-May-23 20:17:50] | INFO | py-sc-kpm | SearchBanksByCityModule was registered
[03-May-23 20:17:50] | INFO | py-sc-kpm | ScEvent of StreetTranslatorExecuteAgent was registered, <ScEventType.ADD_OUTGOING_EDGE: 'add_outgoing_edge'>
[03-May-23 20:17:50] | INFO | py-sc-kpm | StreetTranslatorModule was registered
[03-May-23 20:17:50] | INFO | py-sc-kpm | ScEvent of SearchKindergartensByDistrictAgent was registered, <ScEventType.ADD_OUTGOING_EDGE: 'add_outgoing_edge'>
[03-May-23 20:17:50] | INFO | py-sc-kpm | SearchKindergartensByDistrictModule was registered
[03-May-23 20:17:50] | INFO | py-sc-kpm | ScEvent of SearchKindergartensByRegionAgent was registered, <ScEventType.ADD_OUTGOING_EDGE: 'add_outgoing_edge'>
[03-May-23 20:17:50] | INFO | py-sc-kpm | SearchKindergartensByRegionModule was registered
[03-May-23 20:17:50] | INFO | py-sc-kpm | ScServer registered modules successfully
[03-May-23 20:18:22] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 20:18:22] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[03-May-23 20:18:22] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
